,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,T
119051,119053,,,,NN 3934,,,16.039934,-25.101591,20.4082,-230.82,-607.64,0.0,13.2,11.651,m,,-9.072661,-16.100509,-8.65766,-7.38e-06,3.342e-05,-5.444e-05,4.199244910653126,-0.43810540712275,-1.1190469374583332e-06,-2.9459024549999997e-06,,,,1,119053,,0.0019037065317420747,,,,
119052,119054,,,,Gl 607,,,16.028823000000003,30.179115999999997,16.3399,-322.18,136.75,10.1,12.51,11.444,M3,1.56,-6.970442,-12.285995,8.214407000000001,-2.392e-05,9.56e-06,1.456e-05,4.196336177364199,0.5267249323474,-1.5619727160138892e-06,6.63006948e-07,,,,1,119054,,0.0023035625001175306,,,,3705.436013488796
119053,119055,,,,NN 3935A,,,16.031397,30.459172,22.2222,-125.04,129.48,0.0,13.37,11.636,m,,-9.441067,-16.667119,11.264972,-8.24e-06,1.279e-05,1.202e-05,4.197009867448692,0.53161284308005,-6.062110261666667e-07,6.277416010000001e-07,,,,1,119055,NN 3935,0.0019301897276345762,,,,
119054,119056,,,,NN 3936B,,,16.029177,30.460698999999998,22.2222,-125.04,129.48,0.0,15.17,13.436,m,,-9.450603,-16.661368,11.265482,-8.23e-06,1.28e-05,1.202e-05,4.196428762448692,0.53163948508005,-6.062110261666667e-07,6.277416010000001e-07,,,,2,119056,NN 3936,0.0003677900704223862,,,,
119055,119057,,,,Gl 609,,,16.047639999999998,20.587623999999998,10.0604,-957.93,-1243.89,25.0,12.56,12.547,M3,1.63,-4.607576,-8.215205000000001,3.5380839999999996,-6.289e-05,-1.666e-05,-4.779e-05,4.201262341215492,0.35932182458584994,-4.644175690145834e-06,-6.030568283e-06,,,,1,119057,,0.0008340651974086617,,,,3607.90050634042
119059,119061,,,,NN 3937,,,16.072136999999998,-6.280874,16.5563,-59.29,-847.93,0.0,15.51,14.415,dM4.5-5,1.89,-7.957852000000001,-14.40496,-1.8113,-5.7e-07,8.81e-06,-6.765e-05,4.207675678698441,-0.10962193278965,-2.8744603120138886e-07,-4.1108757930000005e-06,,,,1,119061,,0.00014927944095789958,,,,3287.8200745538516
119062,119064,,,,Gl 611B,,,16.080799,39.158113,14.3658,-618.09,48.64,0.0,14.23,13.443,m,1.72,-5.364796,-9.762361,9.071466000000001,-3.67e-05,2.26e-05,2.63e-06,4.2099433287560935,0.6834379936383,-2.996584878145833e-06,2.3583276600000002e-07,,,,2,78536,Gl 611,0.0003654264677506522,,,,3490.044184621585
119063,119065,,,,NN 3939,,,16.124556,5.964714,23.2558,-295.5,-222.67,0.0,13.46,11.627,m,,-10.905735,-20.397476,2.416648,-3.061e-05,1.34e-05,-2.497e-05,4.221398983778698,0.1041039020265,-1.4326244260416661e-06,-1.07953947e-06,,,,1,119065,,0.001946256159361237,,,,
119064,119066,,,,GJ 1197,,,16.12056,26.836947,21.9298,357.71,-430.86,0.0,13.33,11.625,m,1.64,-9.244092,-17.246665,9.900275,2.374e-05,-3.62e-05,-4.087e-05,4.220352784350836,0.4683930848616,1.7342270167152774e-06,-2.088882768e-06,,,,1,119066,,0.0019498445997580434,,,,3594.399505081432
119065,119067,,,,GJ 1198,,,16.137256,-10.439781,21.322,-351.68,-1303.39,0.0,14.7,13.056,M2,1.7,-9.825371,-18.524646,-3.863589,-2.07e-05,3.856e-05,-0.0001325,4.224723855362411,-0.1822085451667,-1.704992751777778e-06,-6.3190033340000004e-06,,,,1,119067,,0.0005219152658354481,,,,3515.540831717302
119066,119068,,,,NN 3941,,,16.091016,76.917564,23.8095,-294.49,57.24,0.0,12.35,10.466,M1.5,,-2.58386,-4.729557,23.191534,-2.675e-05,2.194e-05,1.5e-06,4.212618044609607,1.34246474585235,-1.4277278078680555e-06,2.77517047e-07,,,,1,119068,,0.0056702211816054325,,,,
119067,119069,,,,NN 3943,,,16.219731,-70.158924,14.2857,-253.15,-587.8,0.0,13.75,12.975,k-m,,-2.179455,-4.331315,-13.437667999999999,1.54e-06,4.208e-05,-1.382e-05,4.246315538708384,-1.2245042319527002,-1.2273058323263888e-06,-2.8497590539999993e-06,,,,1,119069,,0.0005623413251903491,,,,
119068,119070,,,,GJ 1199,,,16.190392000000003,13.369660000000001,18.2149,-10.37,-539.9,131.0,15.09,13.788,DA6,0.23,-8.087946,-15.775259,4.213432,-6.531e-05,-0.00012538,-1.538e-05,4.2386346192410675,0.23334458854695,-5.027517867361111e-08,-2.6175090609999997e-06,,,,1,119070,,0.00026595000327215147,,,,7937.866694928842
119070,119072,,,,NN 3945,,,16.239314999999998,-28.508955,16.129,-365.76,-369.62,0.0,12.96,11.922,M3.5,,-6.3043510000000005,-12.693928999999999,-7.698309,-1.948e-05,2.507e-05,-2.54e-05,4.2514427792741,-0.49757512620425,-1.7732545179999996e-06,-1.791944085e-06,,,,1,119072,,0.0014832009671818724,,,,
119071,119073,,,,NN 3946,,,16.245575,4.868353,21.2766,-412.56,78.7,0.0,13.53,11.89,m,,-9.398475999999999,-19.002681,1.8056720000000002,-3.784e-05,1.948e-05,8.09e-06,4.253081617633975,0.0849687974183,-2.0001473205e-06,3.8154836600000003e-07,,,,1,119073,,0.00152756605823807,,,,
119072,119074,,,,GJ 1200,,,16.242558,19.10067,17.6991,-1999.16,352.5,-82.0,12.92,11.68,m,1.54,-7.42501,-14.981709,5.790286,-0.00011418,0.00015598,1.14e-06,4.25229184194119,0.3333695836232,-9.692201176194445e-06,1.708992464e-06,,,,1,119074,,0.0018535316234148105,,,,3734.317308948611
119074,119076,,,,NN 3947,,,16.258917,24.461845,23.8095,-68.91,240.31,0.0,11.99,10.106,M2,1.51,-9.540041,-19.459597,9.859208,-2.09e-06,1.381e-05,2.525e-05,4.256574485744636,0.4269397369998,-3.340851072708333e-07,1.1650799960000001e-06,,,Her,1,119076,,0.00789950721335816,,,,3778.5271011150085
119075,119077,,,,Gl 618B,,,16.334532,-37.530714,8.4724,-708.46,993.22,0.0,14.15,14.51,M5  :,1.79,-2.8378669999999997,-6.090101,-5.161273,-3.687e-05,-1.025e-05,3.234e-05,4.276370388449936,-0.6550345336780999,-3.4347110012638888e-06,4.815266438e-06,,,,2,79777,Gl 618,0.00013677288255958478,,,,3403.7396277429866
119077,119079,,,,NN 3951B,,,16.306539,75.720584,24.57,-84.65,245.83,0.0,14.51,12.558,m,,-2.599964,-5.474153,23.810895000000002,3.06e-06,2.996e-05,7.22e-06,4.2690419022609705,1.32157350984315,-4.103947805902778e-07,1.191836863e-06,,,,2,119079,NN 3951,0.0008256576326213262,,,,
119079,119081,,,,NN 3953,,,16.425591,26.026245,15.1515,-179.97,3.14,0.0,12.24,11.338,m,,-5.454341,-12.474747,6.648217999999999,-1.207e-05,5.39e-06,2.1e-07,4.300209628040956,0.45424367139984995,-8.725191808958332e-07,1.5227996999999998e-08,,,,1,119081,,0.0025398028137728155,,,,
119080,119082,,,,NN 3954,,,16.446541,-17.393765,11.9048,-324.4,-393.53,0.0,14.3,13.921,m,,-4.493949,-10.433779,-3.5587839999999997,-1.451e-05,1.364e-05,-2.167e-05,4.305694311221013,-0.303578466879,-1.5727355797222222e-06,-1.90787758e-06,,,,1,119082,,0.00023528812019381684,,,,
119081,119083,,,,GJ 1201,,,16.464805,9.203847999999999,22.5734,-91.71,-450.76,0.0,16.13,14.362,DA s,0.38,-8.716579,-20.507158,3.610559,-1.232e-05,-3.34e-06,-4.869e-05,4.310475785868678,0.16063744348065,-4.446226264375e-07,-2.185370387e-06,,,,1,119083,,0.00015674727518004376,,,,6988.564781536702
119082,119084,,,,NN 3955,,,16.467364,15.564576999999998,24.3902,15.7,-299.59,0.0,13.18,11.244000000000002,m,,-9.176578999999998,-21.629655,6.544484,-2e-06,-9.48e-06,-3.412e-05,4.311145861787392,0.27165312181955,7.611574784722222e-08,-1.452443609e-06,,,,1,119084,,0.00276949126680968,,,,
119083,119085,,,,Gl 626.2,,,16.473904,36.769690000000004,15.625,-475.92,716.31,24.0,13.85,12.880999999999998,DZA6,0.17,-4.8694120000000005,-11.531398,9.353858,-2.823e-05,2.582e-05,5.816e-05,4.312857939736576,0.6417521549285501,-2.3073252685000003e-06,3.4727785710000007e-06,,,,1,119085,,0.0006131969697156819,,,,8402.695283320794
119086,119088,,,,NN 3958,,,16.887726,-87.42536199999999,24.3902,10.42,-59.09,0.0,14.58,12.644,DA6,0.22,-0.31449299999999997,-1.049521,-24.365579,3.18e-06,6.33e-06,-3.1e-07,4.421196381879277,-1.52586041433535,5.0517585513888887e-08,-2.8646670699999996e-07,,,,1,119088,,0.0007627812340691599,,,,8011.383531921995
119087,119089,,,,GJ 1202,,,16.526351000000002,17.563151,18.8679,-339.6,-811.83,0.0,12.78,11.401,k-m,1.57,-6.769107000000001,-16.666156,5.693518,-3.722e-05,-9.09e-06,-7.079e-05,4.3265885676370415,0.30653481812765004,-1.6464272591666668e-06,-3.935877447e-06,,,,1,119089,,0.002396624529408638,,,,3691.1685428724395
119088,119090,,,,NN 3959,,,16.521808,40.863954,10.0,-175.0,303.11,0.0,14.79,14.79,m+,1.72,-2.854261,-7.00335,6.542651,-4.23e-06,1.21e-05,1.111e-05,4.325399114802951,0.7132105474525,-8.484239409722222e-07,1.46950905e-06,,,,1,119090,,0.00010568175092136584,,,,3490.044184621585
119089,119091,,,,NN 3960,,,16.547945000000002,9.839464,16.6667,234.83,152.5,0.0,13.05,11.940999999999999,m,1.66,-6.0933150000000005,-15.249213000000001,2.8481419999999997,1.84e-05,-5.09e-06,1.214e-05,4.332241906398304,0.1717310515583,1.1384879660486112e-06,7.393311659999999e-07,,,,1,119091,,0.0014574712612565265,,,,3567.709122237435
119090,119092,,,,NN 3961,,,16.579592,-53.592898,17.8571,-177.92,-645.94,0.0,12.0,10.741,m,,-3.8512720000000003,-9.874025,-14.371756,2e-06,4.752e-05,-3.319e-05,4.340527064974977,-0.9353725310016,-8.625805004444444e-07,-3.1316200319999996e-06,,,Nor,1,119092,,0.004401492842868149,,,,
119091,119093,,,,NN 3963,,,16.590139999999998,-27.305034999999997,17.5439,4.82,-919.99,0.0,14.2,12.979000000000001,m,,-5.624184,-14.539214000000001,-8.047871,1.333e-05,3.331e-05,-6.953e-05,4.343288441400969,-0.47656276714175,2.3368019402777782e-08,-4.460222835e-06,,,,1,119093,,0.0005602733947937972,,,,
119092,119094,,,,Gl 629.3,,,16.605079,-49.298494,19.3798,-49.37,-587.93,0.0,12.38,10.943,M1 :,1.48,-4.513408999999999,-11.804501,-14.692159,1.062e-05,4.076e-05,-3.603e-05,4.347199567374295,-0.8604210312535999,-2.3935251409027783e-07,-2.8503650719999998e-06,,,,1,119094,,0.0036542646775065218,,,,3823.8388417760084
119093,119095,,,,NN 3964,,,16.595204000000003,-30.856818,21.7391,-838.74,-830.0,0.0,12.68,10.994000000000002,M3.5,1.54,-6.710306,-17.413812,-11.149863,-6.637e-05,7.362e-05,-7.51e-05,4.3446141576867845,-0.53855307588945,-4.066326264291667e-06,-4.023977789e-06,,,,1,119095,,0.0034865829335287268,,,,3734.317308948611
119094,119096,,,,NN 3965,,,16.583505,43.293403999999995,15.0376,207.7,-281.71,0.0,14.82,13.934000000000001,DA8,0.42,-3.966286,-10.201213000000001,10.311802,9.01e-06,-1.861e-05,-1.495e-05,4.341551488900726,0.7556124370842501,1.0069580145138892e-06,-1.3657783150000001e-06,,,,1,119096,,0.0002324877101501645,,,,6775.501819033036
119095,119097,,,,Gl 630.1A,,,16.572877,57.16024300000001,14.4928,-1125.35,1165.33,-118.6,12.9,12.094000000000001,dM4  e,1.6,-2.869043,-7.313399,12.171619999999999,-2.453e-05,0.00015415,-5.747e-05,4.338769019462293,0.9976344469631501,-5.455850754131944e-06,5.649679262999999e-06,,,,1,119097,Gl 630.1,0.0012659017493002439,,,,3649.041927573727
119096,119098,,,,Gl 630.1B,,,16.573424,57.166948,14.4928,-1125.35,1165.33,0.0,15.0,14.194,DQ8,0.49,-2.868675,-7.315549000000001,12.177632000000001,-4.854e-05,9.287e-05,4.441e-05,4.3389122644622935,0.9977514589631501,-5.455850754131944e-06,5.649679262999999e-06,,,,2,119097,Gl 630.1,0.00018297847342954118,,,,6434.592641259216
119097,119099,,,,NN 3966,,,16.590942000000002,35.015612,11.4943,129.58,-138.96,0.0,12.95,12.648,m,,-3.394369,-8.780522,6.595425,5.13e-06,-6.75e-06,-6.34e-06,4.343498419078363,0.6111377208726999,6.282215672638888e-07,-6.73682546e-07,,,,1,119099,,0.0007599762143610369,,,,
119098,119100,,,,GJ 1204,,,16.601428,8.810562,15.3374,-528.96,-150.68,0.0,13.8,12.870999999999999,m,1.65,-5.4263069999999995,-14.151760000000001,2.349199,-3.734e-05,1.247e-05,-1.107e-05,4.346243673477766,0.15377332086454998,-2.5644704446666663e-06,-7.30502709e-07,,,,1,119100,,0.0006188708114190293,,,,3581.002790082214
119099,119101,,,,Gl 632.2B,,,16.569272,75.983411,31.3087,98.5,126.08,0.0,13.0,10.522,DA,,-2.773859,-7.057509,30.376503999999997,2.071e-05,1.181e-05,4.64e-06,4.337825284073767,1.3261607048968,4.775414753472222e-07,6.112579360000001e-07,,,,2,80893,Gl 632.2,0.005385177219975279,,,,
119100,119102,,,,Gl 633,,,16.680091,-46.00725,9.5602,355.33,-393.25,30.0,12.68,12.777999999999999,M3,1.61,-2.249263,-6.248781,-6.878976,1.272e-05,-1.33e-05,-3.473e-05,4.366837673422556,-0.8029779987626999,1.7226884511180558e-06,-1.906515254e-06,,,,1,119102,,0.0006742174675762433,,,,3635.2204265737964
119101,119103,,,,NN 3967,,,16.668129999999998,0.704918,11.1982,148.49,-148.49,0.0,13.69,13.444,m,1.7,-3.8256900000000003,-10.523536,0.13777,7.54e-06,-2.85e-06,-8.06e-06,4.363706102991713,0.012303137523499999,7.198998342569446e-07,-7.1990953e-07,,,,1,119103,,0.00036509005248449786,,,,3515.540831717302
119102,119104,,,,Gl 634,,,16.691260999999997,-43.987445,18.2482,-387.19,-471.37,-42.0,11.57,10.264000000000001,M3,1.55,-4.410932,-12.364672,-12.671897,-1.215e-05,6.789e-05,-1.8e-07,4.3697618584955125,-0.76772574158505,-1.8771500897430557e-06,-2.285251701e-06,,,Sco,1,119104,,0.0068296744080796395,,,,3719.818455748119
119103,119105,,,,NN 3969,,,16.696111,-5.82428,23.2558,19.17,-219.16,0.0,12.06,10.227,g-k,1.5,-7.745072,-21.800842000000003,-2.3599490000000003,2.88e-06,1.64e-06,-2.458e-05,4.371031578939128,-0.1016528673679,9.29387825625e-08,-1.062527358e-06,,,,1,119105,,0.007066429004252072,,,,3793.5064935064934
119105,119107,,,,GJ 1205,,,16.68265,53.685224,20.79,-121.88,-195.05,0.0,15.06,13.470999999999998,DC7,0.33,-4.162833,-11.587188000000001,16.752074,-1.692e-05,-1.076e-05,-1.164e-05,4.367507520454306,0.9369839203034,-5.908909138611112e-07,-9.456339320000001e-07,,,,1,119107,,0.0003561229809427618,,,,7276.378482352381
119106,119108,,,,NN 3971,,,16.672695,67.602032,13.2979,-254.24,371.3,0.0,15.65,15.030999999999999,m,1.95,-1.725977,-4.763978,12.2947,-7.88e-06,2.639e-05,9.12e-06,4.364901297484926,1.1798780439022,-1.2325903014444449e-06,1.800118044e-06,,,,1,119108,,8.464474480976982e-05,,,,3222.093597308962
119107,119109,,,,NN 3975,,,16.848211,-4.845989,20.8333,-713.71,-261.18,0.0,13.4,11.806,k,,-6.165152,-19.822207000000002,-1.7599479999999998,-6.817e-05,2.352e-05,-2.628e-05,4.410851370814026,-0.08457847006095001,-3.4601637194930563e-06,-1.266241219e-06,,,,1,119109,,0.0016504409856522755,,,,
119108,119110,,,,NN 3976,,,16.849259,22.450626999999997,10.0,21.46,409.44,0.0,14.08,14.08,m,1.75,-2.742372,-8.82585,3.818871,3.24e-06,6.93e-06,1.834e-05,4.411125684050793,0.39183736357185,1.0404101584722222e-07,1.985011437e-06,,,,1,119110,,0.00020323570109362208,,,,3452.5083657350333
119109,119111,,,,NN 3979,,,16.88184,40.084887,22.2222,-43.66,-205.41,0.0,13.44,11.706,m,,-4.906333999999999,-16.278707,14.30936,-8.62e-06,-1.229e-05,-1.693e-05,4.4196553835173535,0.6996132632109499,-2.1166965293055555e-07,-9.958557809999999e-07,,,,1,119111,,0.001809672554788791,,,,
119110,119112,,,,Gl 644B,,,16.924521,-8.3376,5.7395,-792.63,-874.15,0.0,9.9,11.106,,,-1.5779,-5.45522,-0.83226,-2.021e-05,9.51e-06,-2.407e-05,4.43082924106619,-0.145518573697,-3.842778676187498e-06,-4.23799394e-06,,,Oph,2,82565,Gl 644,0.0031448504654769593,,,,
119111,119113,,,,Gl 644C,,,16.926474,-8.395842,5.7395,-803.95,-877.36,20.0,16.78,17.986,M7,1.99,-1.575156,-5.456183,-0.8381799999999999,-2.611e-05,-9.82e-06,-2.713e-05,4.431340490020759,-0.14653509306535,-3.897659584826389e-06,-4.253561307e-06,,,,3,82565,Gl 644,5.5667279815094735e-06,,,,3179.759033097055
119112,119114,,,,Gl 645,,,16.945937,-37.064171,16.7785,-142.15,-437.49,0.0,11.44,10.315999999999999,M1,1.51,-3.648022,-12.882012,-10.112555,-5.28e-06,2.378e-05,-2.84e-05,4.436435864867653,-0.6468918133564999,-6.891626469097222e-07,-2.12098713e-06,,,Sco,1,119114,,0.006510284984348607,,,,3778.5271011150085
119113,119115,,,,GJ 1207,,,16.951701,-4.350405,9.5785,507.73,-372.97,0.0,12.28,12.374,dM3.5,1.6,-2.588404,-9.193471,-0.726586,2.305e-05,-5.13e-06,-1.727e-05,4.437944983225013,-0.07592888599440001,2.4615445002847226e-06,-1.8081998880000001e-06,,,,1,119115,,0.0009781377043229843,,,,3649.041927573727
119114,119116,,,,GJ 1208,,,16.952624,21.444217000000002,23.2558,30.82,-569.16,46.0,14.06,12.227,DA6,0.25,-5.861838,-20.839346,8.50307,-1.487e-05,-6.568e-05,-4.251e-05,4.438186665978816,0.37427219051079996,1.4941957634722225e-07,-2.759389784e-06,,,,1,119116,,0.0011199535223848868,,,,7795.1843950015245
119115,119117,,,,NN 3980,,,16.956304,13.468488,23.8095,151.06,-145.88,0.0,14.35,12.466,m,,-6.248308,-22.295707,5.545484,1.573e-05,-8.48e-06,-1.637e-05,4.439150122977292,0.235069453175,7.323595458472222e-07,-7.072365e-07,,,,1,119117,,0.0008986694950475258,,,,
119117,119119,,,,NN 3981,,,16.973699,13.966870000000002,12.987,-379.94,6.63,0.0,13.13,12.562000000000001,m,,-3.3456870000000003,-12.150849000000001,3.134553,-2.304e-05,6.44e-06,4.1e-07,4.443704014945103,0.24376786739975,-1.8420010979027774e-06,3.2147995e-08,,,,1,119119,,0.0008226213938831102,,,,
119118,119120,,,,Gl 649.1B,,,16.964766,47.365919,17.9501,-154.53,268.74,0.0,11.19,9.92,,1.47,-3.255082,-11.713998,13.205786999999999,-8.35e-06,2.017e-05,1.584e-05,4.441365278870972,0.8266912416869999,-7.491825805624998e-07,1.30287374e-06,,,Her,2,82765,Gl 649.1,0.0093756200692588,,,,3839.195017835037
119120,119122,,,,NN 3983,,,17.005755999999998,25.349745000000002,25.641,-95.39,152.65,0.0,13.22,11.175,m,,-5.963691000000001,-22.391486999999998,10.978006,-9.37e-06,1.09e-05,1.715e-05,4.452096470811506,0.44243652191934996,-4.6246376988194456e-07,7.400583869999999e-07,,,,1,119122,,0.0029512092266663808,,,,
119121,119123,,,,NN 3984,,,17.017353,8.205783,21.2766,-240.42,-162.16,0.0,13.43,11.79,m,,-5.357957,-20.365754000000003,3.036784,-2.459e-05,4e-06,-1.655e-05,4.455132552547461,0.14321793009475,-1.1655890507916666e-06,-7.86198105e-07,,,,1,119123,,0.0016749428760264382,,,,
119122,119124,,,,NN 3986,,,16.957293,77.716364,22.2222,207.26,139.8,0.0,12.67,10.936,m,,-1.27378,-4.5529779999999995,21.713453,2.547e-05,8.15e-06,3.2e-06,4.439408984241716,1.3564064329914498,1.0048248343194445e-06,6.777598290000001e-07,,,,1,119124,,0.0036779007042238615,,,,
119123,119125,,,,GJ 1209,,,17.072837,16.929835,17.2712,108.31,-1124.8,75.0,12.28,11.093,m,1.55,-3.9721629999999997,-16.041911,5.030498000000001,-1.543e-05,-0.00010005,-6.773e-05,4.469658346084871,0.29548136351329995,5.251016974097222e-07,-5.453169734e-06,,,,1,119125,,0.0031827314821707797,,,,3719.818455748119
119124,119126,,,,NN 3988,,,17.056637,51.405844,9.5057,143.97,623.6,0.0,13.56,13.67,k-m,1.75,-1.449495,-5.749763,7.429504,1.192e-05,2.015e-05,1.793e-05,4.465417161312796,0.8972012269359501,6.979862558958333e-07,3.0232787189999995e-06,,,,1,119126,,0.00029648313895243387,,,,3452.5083657350333
119126,119128,,,,Wo 9584C,,,17.088714000000003,54.46909300000001,23.2558,-76.0,79.53,0.0,13.5,11.667,M3 :,,-3.193987,-13.132082999999998,18.925621,-6.6e-06,9.11e-06,5.21e-06,4.473814769080139,0.95066502064635,-3.684583972222223e-07,3.8555292700000004e-07,,,,3,119127,Wo 9584,0.001875858173799282,,,,
119127,119129,,,,GJ 1210,,,17.1279,7.367094,12.8205,-520.48,-389.37,0.0,14.01,13.47,m,1.88,-2.8778099999999998,-12.384707,1.643922,-3.221e-05,4.29e-06,-2.4e-05,4.484073721087771,0.12858004626064998,-2.523358244555556e-06,-1.8876947869999998e-06,,,,1,119129,,0.0003564511334262439,,,,3299.0443350481405
119128,119130,,,,GJ 1211,,,17.135359,2.958323,17.452,23.02,-329.2,0.0,15.19,13.981,DZ7,0.46,-3.9116089999999994,-16.984121,0.90069,1.57e-06,-1.84e-06,-2.781e-05,4.486026409205463,0.05163247863785,1.1160410926388886e-07,-1.595987243e-06,,,,1,119130,,0.00022263836295529081,,,,6576.0502725368815
119130,119132,,,,NN 3990,,,17.164611999999998,11.923923,19.2308,-368.71,-91.93,0.0,13.99,12.57,m,,-4.082412000000001,-18.367641,3.973328,-3.394e-05,5.73e-06,-8.39e-06,4.493684961173921,0.2081117155392,-1.787556521576389e-06,-4.4568921600000003e-07,,,,1,119132,,0.0008165823713585914,,,,
119131,119133,,,,Gl 660B,,,17.197838,-1.853748,10.8015,-440.71,-312.04,0.0,12.2,12.033,,,-2.2505610000000003,-10.55866,-0.349411,-2.246e-05,5.32e-06,-1.633e-05,4.5023834008814205,-0.03235401335765,-2.1366223715763885e-06,-1.512827153e-06,,,,2,83865,Gl 660,0.0013390598855467367,,,,
119132,119134,,,,Gl 661B,,,17.202071,45.665514,6.3223,238.99,-1561.82,0.0,10.4,11.395999999999999,M3.5,,-0.916168,-4.322284,4.522166,6e-08,-3.503e-05,-3.344e-05,4.503491592810758,0.7970135751487499,1.1586562151597224e-06,-7.5719170250000005e-06,,,Her,2,83882,Gl 661,0.002407686845612442,,,,
119134,119136,,,,NN 3994,,,17.244564999999998,26.926824,25.0,-277.13,160.0,0.0,12.35,10.36,m,1.52,-4.379773,-21.855107,11.321305,-3.121e-05,1.521e-05,1.729e-05,4.514616560792354,0.469961727852,-1.3435641529236108e-06,7.7569704e-07,,,,1,119136,,0.006251726927756857,,,,3763.6701294642344
119135,119137,,,,GJ 1214,,,17.255194,4.961607,12.9199,540.56,-707.03,0.0,14.67,14.114,m,1.74,-2.493928,-12.627569,1.117419,3.247e-05,-1.033e-05,-4.412e-05,4.517399161441581,0.08659637233415,2.620708831611111e-06,-3.427773317e-06,,,,1,119137,,0.0001969699614899921,,,,3464.9271995541035
119137,119139,,,,NN 3999A,,,17.295642,-11.835061999999999,20.8333,0.0,-290.0,0.0,12.83,11.235999999999999,M3,1.49,-3.7387330000000003,-20.044735,-4.272806,1.1e-06,5.9e-06,-2.867e-05,4.527988444,-0.20656080298365,0.0,-1.4059596730000001e-06,,,,1,119139,NN 3999,0.002789972997408261,,,,3808.609875061861
119138,119140,,,,NN 4000B,,,17.295361,-11.826749000000001,20.8333,0.0,-290.0,0.0,12.91,11.315999999999999,M3,1.49,-3.7403190000000004,-20.045069,-4.269847,1.1e-06,5.9e-06,-2.867e-05,4.527914984,-0.20641570598364997,0.0,-1.4059596730000001e-06,,,,2,119140,NN 4000,0.002591791134615941,,,,3808.609875061861
119140,119142,,,,GJ 1215,,,17.295538,11.668777,12.6904,-331.38,-413.63,0.0,15.1,14.583,m,1.88,-2.27914,-12.217362,2.56668,-2.098e-05,-1.32e-06,-2.492e-05,4.527961258221269,0.20365857174350002,-1.606575574625e-06,-2.00532513e-06,,,,1,119142,,0.0001278792262935846,,,,3299.0443350481405
119142,119144,,,,Gl 667C,,,17.315929999999998,-34.997665000000005,6.9711,1167.64,-170.34,0.6,10.24,11.023,M2.5,1.57,-1.016894,-5.61931,-3.998244,3.933e-05,-4.29e-06,-5.07e-06,4.533299803922982,-0.61082449258115,5.660878459638888e-06,-8.258316229999999e-07,,,Sco,3,84451,Gl 667,0.0033946890538007826,,,,3691.1685428724395
119143,119145,,,,NN 4002,,,17.306126000000003,18.147223,18.8679,-8.03,-229.86,0.0,13.02,11.640999999999998,m,,-3.239099,-17.634386,5.876591,-1.91e-06,-6.31e-06,-1.998e-05,4.5307331804730735,0.31672879260615,-3.893053854861111e-08,-1.114387877e-06,,,,1,119145,,0.0019213213114037246,,,,
